"","position","point_rate","steal_rate","block_rate","rebound_rate","foul_rate","race","matching_refs","time","team","opponent","majority_match"
"132","F",5.79080709373869,0,1.44770177343467,1.44770177343467,4.34310532030402,"White",2,27.63,"IND","LVA",1
"133","G",11.7302052785924,5.86510263929619,0,0,11.7302052785924,"Black",1,6.82,"IND","LVA",0
"134","F",0,0,5.92592592592593,0,0,"Black",1,6.75,"CON","NYL",0
"135","F",19.012410879324,6.337470293108,0,13.7311856350673,4.22498019540533,"Black",1,37.87,"CON","NYL",0
"136","C",24.6117784939936,1.17198945209493,0,9.37591561675945,0,"Black",1,34.13,"CON","NYL",0
"137","G",14.8148148148148,1.48148148148148,0,1.48148148148148,1.48148148148148,"White",2,27,"CON","NYL",1
"138","G",8.86590321388991,0,0,8.86590321388991,0,"Black",1,27.07,"CON","NYL",0
"139","G-F",41.025641025641,2.27920227920228,2.27920227920228,6.83760683760684,4.55840455840456,"Black",1,17.55,"CON","NYL",0
"140","F",10.8270676691729,1.20300751879699,0,7.21804511278195,2.40601503759398,"Black",1,33.25,"CON","NYL",0
"141","G",0,3.3003300330033,0,3.3003300330033,0,"Black",1,12.12,"CON","NYL",0
"142","G",16.0098522167488,1.23152709359606,0,6.1576354679803,4.92610837438424,"White",2,32.48,"NYL","CON",1
"143","G",15.8102766798419,2.63504611330698,2.63504611330698,0,0,"White",2,15.18,"NYL","CON",1
"144","C",16.4355418592707,0,4.10888546481767,0,2.05444273240883,"Other",0,19.47,"NYL","CON",0
"145","F-G",7.89733464955577,0,0,3.94866732477789,0,"Black",1,10.13,"NYL","CON",0
"146","G",12.1107266435986,0,0,1.73010380622837,1.73010380622837,"Black",1,23.12,"NYL","CON",0
"147","F",11.4285714285714,0,4.89795918367347,8.16326530612245,4.89795918367347,"White",2,24.5,"NYL","CON",1
"148","C",21.3333333333333,0,0,10.6666666666667,5.33333333333333,"White",2,22.5,"NYL","CON",1
"149","G-F",0,0,0,10.1910828025478,5.09554140127389,"Black",1,7.85,"NYL","CON",0
"150","F",5.82241630276565,4.36681222707424,2.91120815138282,7.27802037845706,7.27802037845706,"Black",1,27.48,"NYL","CON",0
"151","G",9.26462072958888,4.63231036479444,0,2.31615518239722,0,"White",2,17.27,"NYL","CON",1
"152","G",3.7122969837587,0,0,5.56844547563805,5.56844547563805,"Black",1,21.55,"CON","IND",0
"153","G",10.7865168539326,0,0,3.59550561797753,0,"Black",1,22.25,"CON","IND",0
"154","F",31.095406360424,0,0,11.3074204946996,8.48056537102473,"Black",1,14.15,"CON","IND",0
"155","F",19.7387518142235,3.4833091436865,1.1611030478955,8.1277213352685,5.8055152394775,"Black",1,34.45,"CON","IND",0
"156","F",20.3274985883682,1.12930547713156,0,3.38791643139469,0,"Black",1,35.42,"CON","IND",0
"157","C",31.496062992126,1.65768752590137,1.65768752590137,13.2615002072109,4.9730625777041,"Black",1,24.13,"CON","IND",0
"158","G",17.683465959328,7.07338638373121,0,1.7683465959328,1.7683465959328,"White",2,22.62,"CON","IND",1
"159","G-F",20,3.63636363636364,0,5.45454545454545,5.45454545454545,"Black",1,22,"CON","IND",0
"160","G",25.3234241673548,0,1.1010184420589,0,0,"Black",1,36.33,"IND","CON",0
"161","C",7.67386091127098,3.83693045563549,1.91846522781775,13.4292565947242,11.5107913669065,"Black",1,20.85,"IND","CON",0
"162","F",30.0500834724541,6.67779632721202,0,6.67779632721202,13.355592654424,"White",2,11.98,"IND","CON",1
"163","G",24.390243902439,3.48432055749129,0,3.48432055749129,0,"Black",1,11.48,"IND","CON",0
"164","F",11.0079119367045,1.37598899208806,0,8.25593395252838,8.25593395252838,"White",2,29.07,"IND","CON",1
"165","G",14.8698884758364,0,0,9.91325898389095,4.95662949194548,"White",2,8.07,"IND","CON",1
"166","G",14.0252454417952,0,0,1.40252454417952,0,"Black",1,28.52,"IND","CON",0
"167","F",16.6343221513723,1.10895481009149,0,2.21790962018298,4.43581924036596,"Black",1,36.07,"IND","CON",0
"168","C",6.04686318972033,0,0,3.02343159486017,15.1171579743008,"Black",1,13.23,"IND","CON",0
"169","F-C",11.7154811715481,0,3.34728033472803,16.7364016736402,1.67364016736402,"Black",1,23.9,"CHI","LVA",0
"170","F",14.9253731343284,0,0,7.46268656716418,3.73134328358209,"Black",1,10.72,"CHI","LVA",0
"171","G",24.2157402311502,0,0,0,6.6042927903137,"Black",1,18.17,"CHI","LVA",0
"172","G",16.7364016736402,0,3.34728033472803,6.69456066945607,0,"Black",1,11.95,"CHI","LVA",0
"173","C",14.6520146520147,0,3.996003996004,14.6520146520147,5.32800532800533,"Black",1,30.03,"CHI","LVA",0
"174","F",8.08080808080808,2.02020202020202,2.02020202020202,12.1212121212121,8.08080808080808,"White",2,19.8,"CHI","LVA",1
"175","G",17.1122994652406,2.85204991087344,2.85204991087344,12.8342245989305,2.85204991087344,"White",2,28.05,"CHI","LVA",1
"176","F",15.9203980099502,0,0,3.98009950248756,1.32669983416252,"Black",1,30.15,"CHI","LVA",0
"177","G",14.022787028922,0,0,7.011393514461,5.25854513584575,"White",2,22.82,"CHI","LVA",1
"178","G",22.4985198342214,1.18413262285376,0,3.55239786856128,1.18413262285376,"White",2,33.78,"LVA","CHI",1
"179","F",0,0,0,8.70827285921626,2.90275761973875,"White",2,13.78,"LVA","CHI",1
"180","G",21.3523131672598,1.18623962040332,1.18623962040332,2.37247924080664,2.37247924080664,"Black",1,33.72,"LVA","CHI",0
"181","C",0,0,3.65965233302836,14.6386093321135,7.31930466605673,"Black",1,10.93,"LVA","CHI",0
"182","F",11.0588885816975,1.10588885816975,2.21177771633951,7.74122200718828,2.21177771633951,"Black",1,36.17,"LVA","CHI",0
"183","F",16.7414050822123,1.19581464872945,0,16.7414050822123,2.39162929745889,"Black",1,33.45,"LVA","CHI",0
"184","G",0,4.3956043956044,0,4.3956043956044,4.3956043956044,"Black",1,9.1,"LVA","CHI",0
"185","C",30.2717578259374,1.37598899208806,1.37598899208806,22.015823873409,2.75197798417613,"Black",1,29.07,"LVA","CHI",0
"186","G",33.9393939393939,1.21212121212121,0,3.63636363636364,4.84848484848485,"Black",3,33,"IND","PHO",1
"187","G",8.08080808080808,2.02020202020202,0,10.1010101010101,12.1212121212121,"White",0,19.8,"IND","PHO",0
"188","G",9.35672514619883,0,0,0,4.67836257309941,"Black",3,8.55,"IND","PHO",1
"189","G",20.8170699973979,1.04085349986989,2.08170699973979,6.24512099921936,2.08170699973979,"White",0,38.43,"IND","PHO",0
"190","F",8.78477306002928,1.46412884333821,0,7.32064421669107,1.46412884333821,"White",0,27.32,"IND","PHO",0
"191","F",16.0919540229885,1.14942528735632,2.29885057471264,11.4942528735632,0,"Black",3,34.8,"IND","PHO",1
"192","C",25.3240880313536,3.61772686162195,2.41181790774796,15.6768164003618,1.20590895387398,"Black",3,33.17,"IND","PHO",1
"193","C",14.5852324521422,0,7.2926162260711,0,0,"Black",3,10.97,"PHO","IND",1
"194","G",1.66112956810631,3.32225913621262,0,4.98338870431894,0,"Black",3,24.08,"PHO","IND",1
"195","F",12.9785853341986,0,3.89357560025957,11.6807268007787,5.19143413367943,"Black",3,30.82,"PHO","IND",1
"196","G",41.4031052328925,0,0,1.15008625646924,5.75043128234618,"Black",3,34.78,"PHO","IND",1
"197","F",6.27943485086342,1.56985871271586,0,6.27943485086342,1.56985871271586,"White",0,25.48,"PHO","IND",0
"198","G",23.2044198895028,2.20994475138122,0,6.62983425414365,3.31491712707182,"White",0,36.2,"PHO","IND",0
"199","F",10.6185293336873,2.12370586673746,1.06185293336873,7.4329705335811,2.12370586673746,"Black",3,37.67,"PHO","IND",1
"200","C",17.0835875533862,2.4405125076266,0,13.4228187919463,2.4405125076266,"Black",2,32.78,"CON","CHI",1
"201","G-F",23.7099023709902,2.78940027894003,0,9.7629009762901,4.18410041841004,"Black",2,28.68,"CON","CHI",1
"202","F",34.7593582887701,2.67379679144385,0,10.6951871657754,2.67379679144385,"Black",2,29.92,"CON","CHI",1
"203","G",17.0873786407767,3.10679611650485,0,1.55339805825243,1.55339805825243,"Black",2,25.75,"CON","CHI",1
"204","F",8.55431993156544,3.42172797262618,3.42172797262618,3.42172797262618,3.42172797262618,"White",1,23.38,"CON","CHI",0
"205","C",10.5960264900662,2.64900662251656,0,15.8940397350993,5.29801324503311,"Black",2,15.1,"CON","CHI",1
"206","G",19.5804195804196,1.3986013986014,0,1.3986013986014,4.1958041958042,"White",1,28.6,"CON","CHI",0
"207","G",10.5263157894737,0,0,3.50877192982456,3.50877192982456,"Black",2,11.4,"CON","CHI",1
"208","F",0,0,0,4.83091787439614,0,"White",1,8.28,"CHI","CON",0
"209","F",34.3195266272189,0,0,8.28402366863905,2.36686390532544,"Black",2,33.8,"CHI","CON",1
"210","G",12.2511485451761,0,0,2.45022970903522,3.67534456355283,"White",1,32.65,"CHI","CON",0
"211","G",14.0350877192982,0,1.27591706539075,6.37958532695375,5.103668261563,"Black",2,31.35,"CHI","CON",1
"212","G",7.79347296639065,1.94836824159766,0,1.94836824159766,0,"Black",2,20.53,"CHI","CON",1
"213","C",9.51625693893735,4.75812846946868,0,9.51625693893735,4.75812846946868,"Black",2,25.22,"CHI","CON",1
"214","F",16.0174736075719,2.91226792864944,1.45613396432472,7.28066982162359,1.45613396432472,"White",1,27.47,"CHI","CON",0
"215","F",0,2.75862068965517,0,5.51724137931035,5.51724137931035,"Black",2,14.5,"CHI","CON",1
"216","F-C",6.48298217179903,0,12.9659643435981,6.48298217179903,0,"Black",2,6.17,"CHI","CON",1
"217","G",16.551724137931,1.37931034482759,0,1.37931034482759,0,"White",2,29,"NYL","IND",1
"218","F",32.1608040201005,5.36013400335008,4.02010050251256,6.7001675041876,1.34003350083752,"Black",0,29.85,"NYL","IND",0
"219","C",22.5624496373892,0,1.6116035455278,19.3392425463336,4.8348106365834,"Black",0,24.82,"NYL","IND",0
"220","F",16.9657422512235,1.30505709624796,0,3.91517128874388,2.61011419249592,"Black",0,30.65,"NYL","IND",0
"221","F",15.8102766798419,0,0,3.16205533596838,12.6482213438735,"White",2,12.65,"NYL","IND",1
"222","G-F",0,0,0,3.94088669950739,0,"Black",0,10.15,"NYL","IND",0
"223","F",10.126582278481,0,0,0,3.37552742616034,"Black",0,11.85,"NYL","IND",0
"224","G",11.3207547169811,0,0,0,3.77358490566038,"White",2,10.6,"NYL","IND",1
"225","C",18.457481872116,5.273566249176,5.273566249176,13.18391562294,2.636783124588,"Black",0,15.17,"NYL","IND",0
"226","G",17.0794192997438,1.70794192997438,0,6.83176771989752,1.70794192997438,"White",2,23.42,"NYL","IND",1
"227","C",17.2043010752688,4.3010752688172,0,6.45161290322581,10.752688172043,"Black",0,18.6,"IND","NYL",0
"228","C",14.5985401459854,1.21654501216545,1.21654501216545,8.51581508515815,6.08272506082725,"Black",0,32.88,"IND","NYL",0
"229","G",0,0,0,0,0,"Black",0,13.27,"IND","NYL",0
"230","G",22.2077073807969,2.61267145656434,0,2.61267145656434,0,"Black",0,30.62,"IND","NYL",0
"231","F",8.70105655686762,0,0,6.21504039776259,0,"White",2,32.18,"IND","NYL",1
"232","G",8.14663951120163,5.43109300746775,0,8.14663951120163,2.71554650373388,"White",2,14.73,"IND","NYL",1
"233","F",20.3045685279188,1.84586986617443,3.69173973234887,14.7669589293955,3.69173973234887,"Black",0,21.67,"IND","NYL",0
"234","G",25.544267053701,1.1611030478955,0,6.966618287373,3.4833091436865,"White",2,34.45,"IND","NYL",1
"235","F",11.8081180811808,0,0,5.90405904059041,0,"Black",1,13.55,"WAS","CHI",0
"236","G",12.7659574468085,2.12765957446809,0,4.25531914893617,2.12765957446809,"Other",0,18.8,"WAS","CHI",0
"237","G",8.06858295511851,2.01714573877963,0,0,4.03429147755925,"Black",1,19.83,"WAS","CHI",0
"238","G",2.52525252525253,1.26262626262626,0,3.78787878787879,2.52525252525253,"Black",1,31.68,"WAS","CHI",0
"239","F",29.2718624222466,2.92718624222466,0,8.78155872667399,1.46359312111233,"White",2,27.33,"WAS","CHI",1
"240","F",23.6598890942699,4.4362292051756,0,8.8724584103512,2.95748613678373,"Black",1,27.05,"WAS","CHI",0
"241","C",18.161180476731,0,1.51343170639425,6.053726825577,1.51343170639425,"Black",1,26.43,"WAS","CHI",0
"242","G",15.9151193633952,1.7683465959328,0,1.7683465959328,7.07338638373121,"Black",1,22.62,"WAS","CHI",0
"243","F",12.6282557221784,0,0,3.15706393054459,6.31412786108919,"Black",1,12.67,"WAS","CHI",0
"244","G",3.21027287319422,0,0,3.21027287319422,3.21027287319422,"Black",1,24.92,"CHI","WAS",0
"245","F",12.4513618677043,0,1.55642023346304,20.2334630350195,7.78210116731517,"White",2,25.7,"CHI","WAS",1
"246","C",20.3966005665722,0,0,6.79886685552408,2.26628895184136,"Black",1,17.65,"CHI","WAS",0
"247","F",20,0,0,16,8,"Black",1,10,"CHI","WAS",0
"248","G",13.5928328699413,0,1.23571207908557,3.70713623725672,1.23571207908557,"White",2,32.37,"CHI","WAS",1
"249","G",5.54272517321016,0,0,1.84757505773672,3.69515011547344,"Black",1,21.65,"CHI","WAS",0
"250","F",20.4828090709583,0,0,11.7044623262619,5.85223116313094,"Black",1,13.67,"CHI","WAS",0
"251","F",27.9110335804623,0,0,12.2110771914522,6.97775839511557,"White",2,22.93,"CHI","WAS",1
"252","F",10.2960102960103,1.28700128700129,1.28700128700129,3.86100386100386,1.28700128700129,"Black",1,31.08,"CHI","WAS",0
"253","F",21.8508997429306,1.2853470437018,0,8.9974293059126,0,"Black",1,31.12,"LAS","SEA",0
"254","G",0,0,0,8.55614973262032,8.55614973262032,"Black",1,9.35,"LAS","SEA",0
"255","C",3.23232323232323,1.61616161616162,0,9.6969696969697,3.23232323232323,"Black",1,24.75,"LAS","SEA",0
"256","G",16.0944206008584,1.07296137339056,0,10.7296137339056,2.14592274678112,"Black",1,37.28,"LAS","SEA",0
"257","F",4.8721071863581,0,2.43605359317905,14.6163215590743,4.8721071863581,"White",2,16.42,"LAS","SEA",1
"258","G",34.7508001828989,3.65797896662094,0,3.65797896662094,9.14494741655236,"Black",1,21.87,"LAS","SEA",0
"259","F",13.3432171979244,0,2.96515937731653,2.96515937731653,2.96515937731653,"Black",1,26.98,"LAS","SEA",0
"260","G",21.1311373523928,1.24300807955252,0,2.48601615910503,3.72902423865755,"Black",1,32.18,"LAS","SEA",0
"261","F",14.0845070422535,0,0,2.8169014084507,0,"White",2,14.2,"SEA","LAS",1
"262","G",4.65477114041893,0,0,1.55159038013964,0,"White",2,25.78,"SEA","LAS",1
"263","G",8.41396718552798,1.6827934371056,0,5.04838031131679,5.04838031131679,"Black",1,23.77,"SEA","LAS",0
"264","C",10.5494505494505,1.75824175824176,0,8.79120879120879,7.03296703296703,"Black",1,22.75,"SEA","LAS",0
"265","F",3.02343159486017,0,6.04686318972033,15.1171579743008,9.0702947845805,"Black",1,13.23,"SEA","LAS",0
"266","F",11.9402985074627,1.70575692963753,1.70575692963753,5.11727078891258,0,"White",2,23.45,"SEA","LAS",1
"267","G",4.11099691675231,0,0,0,0,"Black",1,9.73,"SEA","LAS",0
"268","C",10,1.66666666666667,1.66666666666667,10,6.66666666666667,"White",2,24,"SEA","LAS",1
"269","G",20.1935212452671,3.36558687421119,0,1.6827934371056,1.6827934371056,"Black",1,23.77,"SEA","LAS",0
"270","F",14.5228215767635,2.0746887966805,0,6.22406639004149,2.0746887966805,"White",2,19.28,"SEA","LAS",1
"271","G",3.11526479750779,0,0,1.55763239875389,0,"Black",1,25.68,"SEA","IND",0
"272","F",25.3748558246828,0,0,10.3806228373702,2.30680507497117,"Black",1,34.68,"SEA","IND",0
"273","F",9.21658986175115,0,3.07219662058372,6.14439324116744,0,"Black",1,13.02,"SEA","IND",0
"274","C",0,0,0,8.49256900212314,0,"Black",1,9.42,"SEA","IND",0
"275","G",33.2640332640333,2.07900207900208,0,11.4345114345114,2.07900207900208,"Black",1,38.48,"SEA","IND",0
"276","C",19.614711033275,0,4.2031523642732,12.6094570928196,5.60420315236427,"White",2,28.55,"SEA","IND",1
"277","F",3.32640332640333,4.98960498960499,6.65280665280665,6.65280665280665,8.31600831600831,"Black",1,24.05,"SEA","IND",0
"278","G",17.0575692963753,1.70575692963753,1.70575692963753,1.70575692963753,5.11727078891258,"White",2,23.45,"SEA","IND",1
"279","F",8.30909846281678,1.66181969256336,0,6.64727877025343,1.66181969256336,"White",2,24.07,"IND","SEA",1
"280","G",15.625,3.125,0,0,12.5,"White",2,12.8,"IND","SEA",1
"281","C",10.8474576271186,0,2.71186440677966,8.13559322033898,10.8474576271186,"Black",1,14.75,"IND","SEA",0
"282","F",24.5681381957774,3.07101727447217,1.53550863723608,16.8905950095969,0,"Black",1,26.05,"IND","SEA",0
"283","G",21.4511041009464,1.26182965299685,1.26182965299685,3.78548895899054,1.26182965299685,"Black",1,31.7,"IND","SEA",0
"284","F",12.970168612192,0,0,5.18806744487678,0,"White",2,15.42,"IND","SEA",1
"285","C",11.9047619047619,0,4.46428571428571,8.92857142857143,8.92857142857143,"Black",1,26.88,"IND","SEA",0
"286","G",25.5164034021871,0,2.43013365735115,8.50546780072904,0,"White",2,32.92,"IND","SEA",1
"287","G",5.21172638436482,0,0,10.4234527687296,2.60586319218241,"Black",1,15.35,"IND","SEA",0
"288","G",31.5073397780165,0,0,4.29645542427497,2.86430361618332,"Black",1,27.93,"SEA","NYL",0
"289","G",0,3.84245917387128,0,3.84245917387128,1.92122958693564,"Black",1,20.82,"SEA","NYL",0
"290","C",17.8306092124814,0,1.48588410104012,14.8588410104012,1.48588410104012,"Black",1,26.92,"SEA","NYL",0
"291","F",18.7667560321716,0,0,13.4048257372654,8.04289544235925,"Black",1,14.92,"SEA","NYL",0
"292","F",24.9574588769144,4.53771979580261,0,4.53771979580261,9.07543959160522,"Black",1,17.63,"SEA","NYL",0
"293","G",14.2348754448399,0,0,5.69395017793594,2.84697508896797,"White",2,14.05,"SEA","NYL",1
"294","G",19.0703218116806,3.17838696861343,0,4.76758045292014,3.17838696861343,"Black",1,25.17,"SEA","NYL",0
"295","F",12.3372172721042,1.37080191912269,0,6.85400959561343,0,"Black",1,29.18,"SEA","NYL",0
"296","F",24.0034290612945,10.2871838834119,3.42906129447064,13.7162451778826,1.71453064723532,"Black",1,23.33,"SEA","NYL",0
"297","G",3.5987404408457,5.39811066126856,0,3.5987404408457,0,"Black",1,22.23,"NYL","SEA",0
"298","G",9.63855421686747,0,1.60642570281124,6.42570281124498,0,"White",2,24.9,"NYL","SEA",1
"299","F",12.6732673267327,0,0,6.33663366336634,3.16831683168317,"White",2,25.25,"NYL","SEA",1
"300","F",17.4520069808028,3.49040139616056,0,6.98080279232112,3.49040139616056,"Black",1,22.92,"NYL","SEA",0
"301","F",16.1218092252575,0,0,5.37393640841917,1.79131213613972,"Black",1,22.33,"NYL","SEA",0
"302","G",10.8744902582691,1.81241504304486,0,5.43724512913457,1.81241504304486,"White",2,22.07,"NYL","SEA",1
"303","G",4.46927374301676,2.23463687150838,0,0,2.23463687150838,"Black",1,17.9,"NYL","SEA",0
"304","C",11.2549240292628,0,2.25098480585256,9.00393922341024,6.75295441755768,"White",2,17.77,"NYL","SEA",1
"305","C",21.1210398050366,1.6246953696182,1.6246953696182,12.9975629569456,0,"Other",0,24.62,"NYL","SEA",0
"306","G",9.98613037447989,1.10957004160888,0,0,5.54785020804438,"White",1,36.05,"CON","MIN",0
"307","C",17.833726724364,2.098085496984,0,14.686598478888,1.049042748492,"Black",1,38.13,"CON","MIN",0
"308","G",6.44468313641246,0,0,8.59291084854995,0,"Black",1,18.62,"CON","MIN",0
"309","F",9.32763311309755,3.10921103769918,1.55460551884959,4.66381655654878,3.10921103769918,"White",1,25.73,"CON","MIN",0
"310","F",33.3602367500673,3.22841000807102,1.07613666935701,5.38068334678504,0,"Black",1,37.17,"CON","MIN",0
"311","C",14.5278450363196,2.42130750605327,7.26392251815981,9.68523002421307,2.42130750605327,"Black",1,16.52,"CON","MIN",0
"312","G-F",18.4718723761545,0,0,6.71704450041982,8.39630562552477,"Black",1,23.82,"CON","MIN",0
"313","F",11.0344827586207,0,1.83908045977011,11.0344827586207,7.35632183908046,"White",1,21.75,"MIN","CON",0
"314","C",18.0327868852459,1.63934426229508,1.63934426229508,9.83606557377049,4.91803278688525,"White",1,24.4,"MIN","CON",0
"315","F",20.253164556962,0,1.68776371308017,23.6286919831224,5.06329113924051,"White",1,23.7,"MIN","CON",0
"316","F",15.0134048257373,2.14477211796247,0,0,6.4343163538874,"Black",1,18.65,"MIN","CON",0
"317","G",19.7409006785935,2.46761258482418,0,2.46761258482418,4.93522516964837,"Black",1,32.42,"MIN","CON",0
"318","G",6.01503759398496,3.00751879699248,0,0,0,"Black",1,13.3,"MIN","CON",0
"319","G",23.0163537250151,1.21138703815869,0,0,1.21138703815869,"Black",1,33.02,"MIN","CON",0
"320","F-G",24.6370435547734,0,1.75978882534096,3.51957765068192,3.51957765068192,"Black",1,22.73,"MIN","CON",0
"321","F",0,0,0,4,0,"White",1,10,"MIN","CON",0
"322","F",6.57084188911704,0,0,4.92813141683778,4.92813141683778,"Black",1,24.35,"LAS","DAL",0
"323","F",35.7446808510638,0,5.1063829787234,3.40425531914894,8.51063829787234,"White",2,23.5,"LAS","DAL",1
"324","C",19.8952879581152,0,0,13.6125654450262,1.04712041884817,"Black",1,38.2,"LAS","DAL",0
"325","C",21.8818380743982,0,0,19.6936542669584,8.7527352297593,"Other",0,18.28,"LAS","DAL",0
"326","G",21.4765100671141,0,0,0,5.36912751677852,"Black",1,7.45,"LAS","DAL",0
"327","F",0,5.46448087431694,0,10.9289617486339,0,"White",2,7.32,"LAS","DAL",1
"328","G",18.7012987012987,0,2.07792207792208,6.23376623376623,2.07792207792208,"Black",1,19.25,"LAS","DAL",0
"329","F",0,0,0,0,0,"White",2,17.28,"LAS","DAL",1
"330","G",10.5750165234633,0,0,2.64375413086583,2.64375413086583,"Black",1,15.13,"LAS","DAL",0
"331","G",18.0995475113122,0,0,6.03318250377074,3.01659125188537,"Black",1,26.52,"LAS","DAL",0
"332","F",17.5284837861525,2.337131171487,1.1685655857435,9.348524685948,0,"White",2,34.23,"DAL","LAS",1
"333","G",0,0,0,0,5.08259212198221,"White",2,7.87,"DAL","LAS",1
"334","C",13.2450331125828,0,4.41501103752759,8.83002207505519,6.62251655629139,"Black",1,18.12,"DAL","LAS",0
"335","F",20.1793721973094,1.12107623318386,0,13.4529147982063,2.24215246636771,"Black",1,35.68,"DAL","LAS",0
"336","C",21.9478737997257,1.82898948331047,3.65797896662094,9.14494741655236,9.14494741655236,"Black",1,21.87,"DAL","LAS",0
"337","G",21.4190093708166,0,1.07095046854083,5.35475234270415,1.07095046854083,"Black",1,37.35,"DAL","LAS",0
"338","C",7.93650793650794,0,0,19.8412698412698,11.9047619047619,"Other",0,10.08,"DAL","LAS",0
"339","G",12.6545872878919,1.15041702617199,0,5.75208513085994,2.30083405234397,"White",2,34.77,"DAL","LAS",1
"340","F",8.56989823245849,4.28494911622924,4.28494911622924,12.8548473486877,4.28494911622924,"Black",0,18.67,"LAS","CHI",0
"341","G",11.1498257839721,0,0,5.57491289198606,5.57491289198606,"Black",0,14.35,"LAS","CHI",0
"342","F",12.924071082391,0,0,6.46203554119548,3.23101777059774,"Black",0,12.38,"LAS","CHI",0
"343","G",4.67836257309942,0,0,4.67836257309942,1.55945419103314,"Black",0,25.65,"LAS","CHI",0
"344","F",20.4988042364195,2.73317389818927,0,5.46634779637854,1.36658694909464,"Black",0,29.27,"LAS","CHI",0
"345","G",15.4623847754981,2.3788284269997,0,5.94707106749926,1.18941421349985,"Black",0,33.63,"LAS","CHI",0
"346","C",15.4639175257732,0,0,12.8865979381443,7.7319587628866,"Black",0,15.52,"LAS","CHI",0
"347","G",3.18344608038201,1.59172304019101,0,3.18344608038201,0,"Black",0,25.13,"LAS","CHI",0
"348","F",12.5984251968504,0,0,7.8740157480315,3.1496062992126,"White",3,25.4,"LAS","CHI",1
"349","F-C",23.8095238095238,1.58730158730159,1.58730158730159,4.76190476190476,1.58730158730159,"Black",0,25.2,"CHI","LAS",0
"350","G",13.0718954248366,0,0,5.60224089635854,1.86741363211951,"White",3,21.42,"CHI","LAS",1
"351","G",17.5592625109745,3.51185250219491,1.75592625109745,12.2914837576822,5.26777875329236,"Black",0,22.78,"CHI","LAS",0
"352","F",23.9390642002176,0,0,8.70511425462459,2.17627856365615,"White",3,18.38,"CHI","LAS",1
"353","C",16,0,0,20,0,"Other",0,10,"CHI","LAS",0
"354","G",8,4,0,0,4,"Black",0,10,"CHI","LAS",0
"355","F",14.6252285191956,1.82815356489945,0,12.7970749542962,3.6563071297989,"Black",0,21.88,"CHI","LAS",0
"356","G",0,0,0,5.0314465408805,1.67714884696017,"White",3,23.85,"CHI","LAS",1
"357","G",37.1517027863777,0,0,7.43034055727554,0,"White",3,16.15,"CHI","LAS",1
"358","C",15.1400454201363,1.51400454201363,3.02800908402725,21.1960635881908,1.51400454201363,"Black",0,26.42,"CHI","LAS",0
"359","F",7.73694390715667,3.86847195357834,0,5.8027079303675,0,"Black",1,20.68,"IND","LAS",0
"360","C",20.2224469160768,1.34816312773846,1.34816312773846,25.6150994270307,6.74081563869228,"Black",1,29.67,"IND","LAS",0
"361","G",5.68990042674253,2.84495021337127,1.42247510668563,2.84495021337127,2.84495021337127,"Black",1,28.12,"IND","LAS",0
"362","F",16.5289256198347,0,0,8.26446280991736,0,"Black",1,14.52,"IND","LAS",0
"363","G",27.114967462039,1.08459869848156,1.08459869848156,3.25379609544469,2.16919739696312,"Black",1,36.88,"IND","LAS",0
"364","G",10.840108401084,0,0,2.710027100271,2.710027100271,"Black",1,29.52,"IND","LAS",0
"365","F",14.7919876733436,0,0,2.4653312788906,3.6979969183359,"Black",1,32.45,"IND","LAS",0
"366","F",7.25075528700906,1.20845921450151,0,6.04229607250755,1.20845921450151,"Black",1,33.1,"LAS","IND",0
"367","G",5.96125186289121,0,0,2.9806259314456,0,"Black",1,13.42,"LAS","IND",0
"368","F",35.7142857142857,5.10204081632653,0,5.10204081632653,0,"White",2,15.68,"LAS","IND",1
"369","G",16.6512488436633,1.85013876040703,0,7.40055504162812,1.85013876040703,"Black",1,21.62,"LAS","IND",0
"370","G",11.4122681883024,1.14122681883024,0,4.56490727532097,4.56490727532097,"Black",1,35.05,"LAS","IND",0
"371","C",1.64473684210526,1.64473684210526,1.64473684210526,3.28947368421053,8.22368421052632,"Black",1,24.32,"LAS","IND",0
"372","F",21.7113665389527,1.27713920817369,0,1.27713920817369,3.83141762452107,"Black",1,31.32,"LAS","IND",0
"373","F",20.4081632653061,0,0,1.56985871271586,4.70957613814757,"Black",1,25.48,"LAS","IND",0
"374","F",13.4566862910008,1.12139052425007,0,8.97112419400056,1.12139052425007,"White",2,35.67,"CHI","LAS",1
"375","F",25.7431811216672,3.67759730309531,1.22586576769844,7.35519460619062,4.90346307079375,"Black",1,32.63,"CHI","LAS",0
"376","F",0,0,0,4.06091370558376,12.1827411167513,"Black",1,9.85,"CHI","LAS",0
"377","G",27.2340425531915,4.53900709219858,0,0,4.53900709219858,"Black",1,35.25,"CHI","LAS",0
"378","F",5.96125186289121,0,0,5.96125186289121,5.96125186289121,"Black",1,13.42,"CHI","LAS",0
"379","G",12.9297678518954,0,0,2.3508668821628,4.70173376432559,"White",2,34.03,"CHI","LAS",1
"380","G",12.7320954907162,0,0,4.24403183023873,4.24403183023873,"Black",1,18.85,"CHI","LAS",0
"381","C",20.0231035810551,0,1.54023873700424,9.24143242202541,0,"Black",1,25.97,"CHI","LAS",0
"382","F",4.24853956452469,6.37280934678704,0,8.49707912904939,4.24853956452469,"White",2,18.83,"CHI","LAS",1
